"PROVIDER_ID","Std_Outcomes_Mortality_score","Outcomes_Mortality_cnt","Std_Outcomes_Safety_score","Outcomes_Safety_cnt","Std_Outcomes_Readmission_score","Outcomes_Readmission_cnt","Std_PatientExp_score","Patient_Experience_cnt","Std_Process_score","Process_cnt","std_weight_Mortality","std_weight_Safety","std_weight_Readmission","std_weight_PatientExperience","std_weight_Process","weight_Outcomes_Mortality","weight_Outcomes_Safety","weight_Outcomes_Readmission","weight_PatientExperience","weight_Process","summary_score","Total_measure_group_cnt","MortSafe_Group_cnt","report_indicator","cnt_grp","star"
"230038",1.36562964997196,8,-0.22382379814387,8,0.728404450556036,11,-0.050420084934584,15,-0.110784588421827,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.38705969722828,5,2,1,"3) # of groups=5",4
"230041",0.28430076395594,8,0.565755183070983,7,-2.00966489137796,11,-1.9187624256438,15,-0.26622181984355,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.70918831978009,5,2,1,"3) # of groups=5",1
"230046",0.875901875010677,8,0.18946980735782,8,-0.282988475747942,11,0.750467135144087,15,-1.09792314336943,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.20547629798389,5,2,1,"3) # of groups=5",4
"230047",0.249023613651565,8,0.190287934491167,7,0.397038407715371,10,-0.654679993305747,15,-0.725123983393451,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0470474862456958,5,2,1,"3) # of groups=5",3
"230053",-0.165657419882504,8,0.152262010014813,7,-0.316208214739269,10,0.0752577193461152,15,-0.905414609660259,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.164605852316617,5,2,1,"3) # of groups=5",3
"230054",0.0730977710164924,8,0.0646576033041831,7,0.0420939880511149,11,-0.599748535953324,15,-1.2174218396555,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.238468438946597,5,2,1,"3) # of groups=5",3
"230055",-0.29050125614456,5,-1.3527231495753,4,0.855982651475256,8,-0.368430500457512,15,-0.70579724100183,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.338943564954685,5,2,1,"3) # of groups=5",2
"230058",-0.422204983356471,5,-0.690009930358239,2,1.25640521574906,8,0.632334726513915,15,0.0510026979320838,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.176955830032468,4,1,1,"2) # of groups=4",3
"230059",-0.0690429254224211,7,-0.53455200176574,8,-0.0429951375220153,10,0.651824559044169,15,-0.555420798265211,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0654989070383469,5,2,1,"3) # of groups=5",3
"23005F",-0.259456544940142,2,NA,0,2.09158144946368,3,NA,0,0.706541279028658,1,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.871165057997531,1,0,0,"",NA
"230066",-0.153410523753572,8,-1.2450697858144,7,1.3817268274019,9,-0.547731828017374,15,-0.641977672473512,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.20122408893718,5,2,1,"3) # of groups=5",3
"230069",1.31877507189732,5,-0.571057916441988,2,0.288745931925332,8,0.659879221839546,15,-0.134271619038101,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.357082713743874,4,1,1,"2) # of groups=4",4
"230070",-0.0297196772672696,8,-0.116943887095184,7,-1.13907293383754,11,-0.074120742204525,15,-0.479843640792268,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.356749829784066,5,2,1,"3) # of groups=5",2
"230071",-2.99585919187449,1,NA,0,-3.57286185379072,2,NA,0,0.117066910140963,2,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-2.55548321576684,0,0,0,"",NA
"230072",-0.305224063483463,6,0.191522376643781,4,1.31786741812471,10,1.21457505777897,15,0.733286500785113,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.620117353688293,5,2,1,"3) # of groups=5",5
"230075",0.666095787700575,5,-0.144543330908621,7,-0.193615115597436,9,-0.121803108817761,15,0.121584422492597,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0599396618219982,5,2,1,"3) # of groups=5",3
"230077",0.315244198363807,8,0.236921536607227,4,0.490153828808359,7,-0.120106291871636,10,-1.49076677822587,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0239949064326022,5,2,1,"3) # of groups=5",3
"230078",NA,0,NA,0,1.17638703045783,1,0.821916790716481,5,0.264224790603964,4,0.22,0.22,0.22,0.22,0.12,NA,NA,0.392857142857143,0.392857142857143,0.214285714285714,0.841667527733615,2,0,0,"",NA
"230080",-1.28440528430375,4,0.696737561420806,3,-0.243107978210082,9,0.106019956899842,15,0.347754603401226,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.117715711314353,5,2,1,"3) # of groups=5",3
"230081",0.17145414397613,5,0.103873497433882,4,0.203000477548509,8,0.115499184831215,15,0.176990287977817,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.15188084139108,5,2,1,"3) # of groups=5",4
"230089",1.4503324868729,7,0.0532422763529677,8,0.60482662811516,9,-0.828030835094171,15,-0.49638599157869,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.222115203384866,5,2,1,"3) # of groups=5",4
"230092",-0.114623608916733,8,0.523372496390848,7,-0.153770687536535,10,-0.45212810831424,15,0.180634673903334,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0216968189744651,5,2,1,"3) # of groups=5",3
"230093",0.699340531583188,5,-0.239375768091288,2,-0.165341170243741,5,0.247598562499161,15,-0.134629288329603,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.103133359664858,4,1,1,"2) # of groups=4",3
"230095",0.315904127914442,5,0.42926498557521,3,0.349037831523773,7,0.91149841406237,15,0.291683715646383,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.476257224874241,5,2,1,"3) # of groups=5",5
"230097",-0.178448556691801,8,-0.227106145016979,8,1.1613757175433,11,0.0445247404566806,15,-0.797104660197787,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0804235071603297,5,2,1,"3) # of groups=5",4
"230099",-0.904366308077398,6,-1.2410560074332,6,-1.38946138686658,9,-0.396959825832985,15,0.359095523715248,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.821914113360406,5,2,1,"3) # of groups=5",1
"230100",-0.414171474612204,4,NA,0,0.740304631661234,6,-0.0946559179770674,10,0.520788632830818,8,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.145409780173756,4,1,1,"2) # of groups=4",3
"230104",0.288078484286537,7,-0.675056427227296,7,0.110108636751204,8,-2.93269042534956,15,-2.01947072182137,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.94843962755717,5,2,1,"3) # of groups=5",1
"230105",0.0272329197783796,8,0.151077397410984,7,-0.0531864515089703,11,-0.289243789793047,15,-0.0912852332385231,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0470606112934066,5,2,1,"3) # of groups=5",3
"230108",0.527969911015978,3,0.647185137443925,2,0.386279496373315,7,1.42620078289485,15,0.696162382976455,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.74081925805735,4,1,1,"2) # of groups=4",5
"230110",0.891688093662391,5,-0.533878148317017,2,0.562366936891715,8,0.818571715017582,15,0.282178154084933,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.41638606988622,4,1,1,"2) # of groups=4",4
"230117",-0.819285789184792,8,0.364510790968411,5,1.24179555427486,9,-1.1117397706043,10,0.315338799243361,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0335975712908773,5,2,1,"3) # of groups=5",3
"23011F",1.24758765746845,5,0.939894805059975,4,0.634914772994749,6,1.59576318293077,10,0.148834226118401,4,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.989855399194076,5,2,1,"3) # of groups=5",5
"230121",-0.208413069809249,5,0.291497308163881,5,0.162586191754002,9,-0.137534724842766,15,-0.234061307414995,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.00429750173130844,5,2,1,"3) # of groups=5",3
"23012F",NA,0,NA,0,NA,0,NA,0,0.741044048748471,2,0.22,0.22,0.22,0.22,0.12,NA,NA,NA,NA,1,0.741044048748471,0,0,0,"",NA
"230130",1.29841063897519,8,-0.521549789229689,8,0.182819572286254,11,-1.13436952817692,15,-0.765163978824549,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.130251280810882,5,2,1,"3) # of groups=5",3
"230132",-0.0517820858903658,7,0.327741845532449,7,-0.0575133534310671,8,-1.31199161277923,15,-1.33657137327623,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.400968510238155,5,2,1,"3) # of groups=5",2
"230133",0.134150320132005,5,1.0438805507071,3,-0.098727593656277,8,0.158454295093431,15,1.2108777029059,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.417611990249485,5,2,1,"3) # of groups=5",4
"230141",-0.458901669510282,8,0.401808468542025,7,-0.80805994411099,11,-1.48774891746195,15,-0.52058880829638,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.580109110754629,5,2,1,"3) # of groups=5",2
"230142",0.413865913218017,6,0.073303830332509,6,-1.13061922038553,7,-1.8753530903986,15,-0.485595762209732,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.612408056256561,5,2,1,"3) # of groups=5",2
"230144",NA,0,0.0733949809319144,1,NA,0,NA,0,-1.15599558101177,2,0.22,0.22,0.22,0.22,0.12,NA,0.647058823529412,NA,NA,0.352941176470588,-0.360507570342327,0,0,0,"",NA
"230146",-0.0717515498372111,7,-0.0678026287875323,7,-0.716593492711178,9,-0.799075554974082,15,0.324495579035743,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.325209640303912,5,2,1,"3) # of groups=5",2
"230151",0.798417067055126,7,-0.221223639606506,7,0.407475374313922,10,-1.81009002715652,15,-0.153498109654139,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.200012442745172,5,2,1,"3) # of groups=5",3
"230156",1.52148485594678,8,-0.134977801708713,8,0.48660107076039,11,0.117735460095104,15,-0.286105467050128,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.403652932674568,5,2,1,"3) # of groups=5",4
"230165",-0.765426273577363,8,-0.271815929901562,6,0.0115892293949439,10,-2.12967839937129,10,-0.872972844535131,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.798929643504375,5,2,1,"3) # of groups=5",1
"230167",-0.45902029702175,8,-0.306360274231791,7,0.802051239766736,11,-0.455351542911866,15,-0.592886072289282,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.163256121042421,5,2,1,"3) # of groups=5",3
"230174",-0.463172291484742,3,0.163912520977714,2,1.65669324623403,4,0.459452899066258,15,-0.227590769045692,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.372404110169034,4,1,1,"2) # of groups=4",4
"230176",0.339568100639519,7,0.205620145156284,7,-0.54502620869903,7,-0.177654382447701,15,-0.196702333106253,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0626525959499545,5,2,1,"3) # of groups=5",3
"230180",-0.980892898108286,5,0.196797124152676,1,-0.291538637196074,5,0.404064564007074,15,-0.171351239430943,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.168307515103527,4,1,1,"2) # of groups=4",2
"230193",-0.376532442704244,6,0.132752295818655,5,0.191488712624857,6,-2.43493920351338,15,-0.408514419555408,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.596212470656954,5,2,1,"3) # of groups=5",2
"230195",0.22998158399343,7,0.281920970041886,7,-1.27346375875448,8,-2.18787107962572,10,-0.544182571464521,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.714177011131617,5,2,1,"3) # of groups=5",1
"230197",0.0646502459790292,8,0.709202676859993,7,0.459223068150294,9,-1.31072973927425,10,-0.385821823582803,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.0633824434526217,5,2,1,"3) # of groups=5",3
"230207",0.630432379404303,5,0.273056720053821,6,-0.166953185666326,8,-2.11875075482995,15,-0.836418634802557,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.4044575012047,5,2,1,"3) # of groups=5",2
"230208",0.322818112265413,4,0.0733949809319144,1,0.493978323399305,6,1.61427690931518,15,0.466621801379984,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.606977647866197,4,1,1,"2) # of groups=4",4
"230216",-0.698780320347594,8,0.269163775598302,7,-1.00221349289085,9,-0.631991291172887,15,-1.51448107979545,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.63577842191432,5,2,1,"3) # of groups=5",2
"230217",-0.489868517594376,5,-0.0145700020324215,4,0.802473832391519,6,0.814747648185819,15,0.417996733150302,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.294971859387155,5,2,1,"3) # of groups=5",4
"230222",-0.158660398892593,8,0.0848960840359652,7,0.679901461551715,11,0.623173797212774,15,0.238301677935569,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.299044609011998,5,2,1,"3) # of groups=5",4
"230227",0.298270590300124,8,-1.11029614669354,6,0.180307771839892,8,-2.17894031350021,15,-1.04801746516482,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.7441068773916,5,2,1,"3) # of groups=5",1
"230230",-0.307530143528985,8,-0.330621824150173,7,1.21617448613648,10,-0.388421341656305,15,-1.24835586545601,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.108090444958497,5,2,1,"3) # of groups=5",3
"230236",-0.0670679277335238,7,-0.758421369637509,7,1.3514261586994,10,0.0572473955282305,15,-0.0980204663073217,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.116538080551573,5,2,1,"3) # of groups=5",4
"230239",-1.34476960793968,5,0.12272602875569,2,0.261971337671576,8,-0.229351621986318,15,-0.914668808290331,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.371433506964561,4,1,1,"2) # of groups=4",2
"230241",0.116065325608848,4,NA,0,0.614620736521852,5,NA,0,-1.622639182068,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.0606531574632249,3,1,1,"1) # of groups=3",3
"230244",0.426572939726997,7,0.760698628215133,6,-0.97888795940576,7,-1.99824584621101,15,0.804210782221488,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.297264398421842,5,2,1,"3) # of groups=5",2
"230254",0.241408671799777,8,-0.352733519827271,3,0.0231514926546803,9,-0.615446567963827,10,-1.00609567892742,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.275527864605351,5,2,1,"3) # of groups=5",3
"230259",1.16893005391008,5,-0.56727296932505,5,0.499856094209315,9,1.21743452757049,15,0.1283405199083,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.52556935778926,5,2,1,"3) # of groups=5",4
"230264",NA,0,0.135096052542295,1,NA,0,-2.17168096193461,5,-1.34172925299036,2,0.22,0.22,0.22,0.22,0.12,NA,0.392857142857143,NA,0.392857142857143,0.214285714285714,-1.08760034004492,1,0,0,"",NA
"230269",1.22742043331592,8,-0.0997713603117321,8,0.0353493698385361,11,-0.658784679622399,15,-0.0807832996300107,10,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.10123303195287,5,2,1,"3) # of groups=5",4
"230270",0.430065503456736,6,-0.442317416128998,5,0.076673866289888,6,-1.41790611529083,15,0.127590842052741,8,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.282455614521776,5,2,1,"3) # of groups=5",2
"230273",-0.365720243046706,7,-0.383623378831653,6,-1.84195775826287,5,-3.87951595517882,15,-0.812802438811738,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.52111610642782,5,2,1,"3) # of groups=5",1
"230275",NA,0,1.15927422234555,1,NA,0,NA,0,0.998064970152701,2,0.22,0.22,0.22,0.22,0.12,NA,0.647058823529412,NA,NA,0.352941176470588,1.10237683921866,0,0,0,"",NA
"230277",0.363613783823302,7,-0.330559002262939,7,0.252186478834161,10,-0.74345993259014,15,-0.678778762027797,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.182261559326371,5,2,1,"3) # of groups=5",3
"230279",1.36483001262422,1,1.15927422234555,1,1.96027298966864,1,NA,0,0.606344046711147,1,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,1.35810804490486,0,0,0,"",NA
"230297",0.434729776467566,2,-0.425164227309652,5,0.26344234608337,6,0.532578322917231,15,-0.608375758713157,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.104223876949294,4,1,1,"2) # of groups=4",3
"230301",-1.30003561234722,1,0.258498195763056,1,-0.563581369313035,2,-0.257145702011674,5,-1.18846525725039,2,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.552314018209999,1,0,0,"",NA
"230302",0.731493629972814,7,0.431462324184189,6,-0.78762814620359,9,0.103799263191551,15,-0.792050030310218,9,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.0103619520146659,5,2,1,"3) # of groups=5",3
"230303",0.114925595052022,3,0.0733949809319144,1,0.522316259358404,5,0.136738789665311,15,1.31525558222173,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.344253307368291,4,1,1,"2) # of groups=4",4
"23037F",1.34910024078119,5,0.363698488471021,4,1.10652805247993,6,-0.111873547291227,10,0.0536060713459361,4,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.602072440138513,5,2,1,"3) # of groups=5",5
"231300",NA,0,NA,0,1.01000046527658,3,NA,0,1.54957968110424,4,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,1.20044018850987,2,0,0,"",NA
"231301",1.58303369967707,2,NA,0,0.838110328533171,5,0.875919787929028,5,0.180506003949755,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.957711230800782,3,0,0,"",NA
"231303",-1.05777510098618,1,NA,0,0.0715440018599338,3,NA,0,-1.408802955978,6,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.689334279509168,2,0,0,"",NA
"231304",-1.05777510098618,1,NA,0,-0.0462318379796146,1,NA,0,0.559833958402631,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.313752592078856,1,0,0,"",NA
"231305",0.516365858515684,3,NA,0,-0.478620258545967,4,NA,0,0.811603104787521,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.188743579585429,3,1,1,"1) # of groups=3",4
"231306",-1.05777510098618,1,NA,0,-0.0181601540891362,3,NA,0,0.918128515145862,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.225947025534047,2,0,0,"",NA
"231307",-1.30003561234722,1,NA,0,0.455394368932441,1,0.370701177827972,5,0.549953396263444,3,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.049067188304467,2,0,0,"",NA
"231308",NA,0,NA,0,0.238013079553492,2,NA,0,0.780794419945808,4,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,0.429582964397839,1,0,0,"",NA
"231310",-0.0282875600657072,2,0.0551257534481611,1,-0.0295756668660686,6,NA,0,0.0341246952090279,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,0.0044778452034463,2,0,0,"",NA
"231311",NA,0,NA,0,-0.25567071370589,1,NA,0,0.713758894923576,3,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,0.0864809128692157,1,0,0,"",NA
"231312",NA,0,NA,0,-1.81152813529087,1,NA,0,1.69075584851963,3,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,-0.575427905710694,1,0,0,"",NA
"231313",NA,0,NA,0,-0.494171071292293,2,NA,0,-0.169870865876848,3,0.22,0.22,0.22,0.22,0.12,NA,NA,0.647058823529412,NA,0.352941176470588,-0.379712175263312,1,0,0,"",NA
"231314",-2.26907765779137,1,NA,0,-0.470840005268892,2,NA,0,-0.159032086703582,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-1.1104745290673,1,0,0,"",NA
"231315",0.153527455819019,1,NA,0,1.20783367930054,1,NA,0,0.997233352660012,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,0.748513307224115,1,0,0,"",NA
"231316",-0.0232648658822048,3,1.15927422234555,1,0.457801148069623,3,NA,0,-0.698204617159399,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,0.282051282051282,0.282051282051282,NA,0.153846153846154,0.342120201202725,3,1,1,"1) # of groups=3",4
"231318",-0.871978297456447,3,NA,0,-0.0660081902284352,3,1.0353656670936,5,0.0568114651840794,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.036206147810266,4,1,1,"2) # of groups=4",3
"231319",-1.06084084399039,3,-3.61070672684595,1,-2.51779286667298,5,1.26212791992501,5,0.330224300076114,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.26435983785941,4,1,1,"2) # of groups=4",1
"231320",0.706056098871019,2,NA,0,1.1631461232695,3,1.85670609210309,10,-0.623386789029271,6,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.954991556987284,3,0,0,"",NA
"231321",-0.782622480220515,2,-0.438786616036725,1,0.442003057801937,5,1.07071175778514,15,0.180138497234299,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.08570387792068,3,0,0,"",NA
"231322",-0.859232938552702,2,NA,0,0.0917537263353463,5,1.18379837467554,10,0.64330308797565,7,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.216393059356255,3,0,0,"",NA
"231323",0.395787967180062,1,NA,0,-0.613837701798794,4,1.10036040555576,5,1.07581213250977,8,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,0.414366414752973,3,0,0,"",NA
"231324",-1.05777510098618,1,NA,0,-0.0353796921985195,3,1.20375275522664,5,-1.02580484940765,5,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.126621833691912,3,0,0,"",NA
"231325",-1.75317695063539,2,NA,0,0.846939580844131,3,0.34758783674276,15,0.427471611893329,8,0.22,0.22,0.22,0.22,0.12,0.282051282051282,NA,0.282051282051282,0.282051282051282,0.153846153846154,-0.0918029536454748,3,0,0,"",NA
"231326",0.792891954361659,4,-0.507984926757096,1,-0.057137260515984,5,1.07938904478232,10,-0.0996081015248571,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.275621966428615,4,1,1,"2) # of groups=4",4
"231327",1.07223856721473,4,-6.30289737966832,1,0.662897251487401,6,0.900880848197355,10,-0.138789075649593,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.823368445887094,4,1,1,"2) # of groups=4",1
"231328",-0.172433926905753,2,NA,0,-0.0255447241147367,2,NA,0,0.29122910123707,4,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.0153710912072488,1,0,0,"",NA
"231329",NA,0,NA,0,-0.0611885360077681,1,-1.18748279470534,5,0.0519362008934508,4,0.22,0.22,0.22,0.22,0.12,NA,NA,0.392857142857143,0.392857142857143,0.214285714285714,-0.479420265445839,2,0,0,"",NA
"231330",-0.0887330555420189,1,NA,0,-2.09577305282398,2,NA,0,-0.00524068173143051,5,0.22,0.22,0.22,0.22,0.12,0.392857142857143,NA,0.392857142857143,NA,0.214285714285714,-0.859321831514806,1,0,0,"",NA
"231331",0.519620842182433,4,-4.17483796322574,1,-0.426498801682603,5,0.882023422046773,10,-0.214837112300859,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-0.729712803625513,4,1,1,"2) # of groups=4",2
"231332",0.39796554942679,4,1.15927422234555,1,0.553829455796158,5,1.28679274915919,15,-0.350554086487314,5,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.705463144501614,4,1,1,"2) # of groups=4",5
"231333",-0.349220648380507,4,-2.20462624015099,2,-2.1567141329319,4,0.0505579138042735,15,-0.249023508164036,6,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,-1.05508350466469,4,1,1,"2) # of groups=4",1
"231337",-0.306113300431404,4,1.15927422234555,1,-0.0493895673517904,8,0.822559558692725,15,0.0386416654859835,7,0.22,0.22,0.22,0.22,0.12,0.22,0.22,0.22,0.22,0.12,0.362429800774436,4,1,1,"2) # of groups=4",4
